Date,Headline,Negative,Neutral,Positive
2024-06-29,No article,0.0,1.0,0.0
2024-06-30,No article,0.0,1.0,0.0
2024-07-01,No article,0.0,1.0,0.0
2024-07-02,No article,0.0,1.0,0.0
2024-07-03,No article,0.0,1.0,0.0
2024-07-04,No article,0.0,1.0,0.0
2024-07-05,No article,0.0,1.0,0.0
2024-07-06,No article,0.0,1.0,0.0
2024-07-07,No article,0.0,1.0,0.0
2024-07-08,No article,0.0,1.0,0.0
2024-07-09,No article,0.0,1.0,0.0
2024-07-10,No article,0.0,1.0,0.0
2024-07-11,No article,0.0,1.0,0.0
2024-07-12,No article,0.0,1.0,0.0
2024-07-13,No article,0.0,1.0,0.0
2024-07-14,No article,0.0,1.0,0.0
2024-07-15,No article,0.0,1.0,0.0
2024-07-16,No article,0.0,1.0,0.0
2024-07-17,No article,0.0,1.0,0.0
2024-07-18,No article,0.0,1.0,0.0
2024-07-19,No article,0.0,1.0,0.0
2024-07-20,No article,0.0,1.0,0.0
2024-07-21,No article,0.0,1.0,0.0
2024-07-22,No article,0.0,1.0,0.0
2024-07-23,No article,0.0,1.0,0.0
2024-07-24,No article,0.0,1.0,0.0
2024-07-25,No article,0.0,1.0,0.0
2024-07-26,No article,0.0,1.0,0.0
2024-07-27,No article,0.0,1.0,0.0
2024-07-28,No article,0.0,1.0,0.0
2024-07-29,No article,0.0,1.0,0.0
2024-07-30,No article,0.0,1.0,0.0
2024-07-31,No article,0.0,1.0,0.0
2024-08-01,No article,0.0,1.0,0.0
2024-08-02,No article,0.0,1.0,0.0
2024-08-03,No article,0.0,1.0,0.0
2024-08-04,No article,0.0,1.0,0.0
2024-08-05,No article,0.0,1.0,0.0
2024-08-06,No article,0.0,1.0,0.0
2024-08-07,No article,0.0,1.0,0.0
2024-08-08,No article,0.0,1.0,0.0
2024-08-09,No article,0.0,1.0,0.0
2024-08-10,No article,0.0,1.0,0.0
2024-08-11,No article,0.0,1.0,0.0
2024-08-12,No article,0.0,1.0,0.0
2024-08-13,No article,0.0,1.0,0.0
2024-08-14,No article,0.0,1.0,0.0
2024-08-15,No article,0.0,1.0,0.0
2024-08-16,No article,0.0,1.0,0.0
2024-08-17,No article,0.0,1.0,0.0
2024-08-18,No article,0.0,1.0,0.0
2024-08-19,No article,0.0,1.0,0.0
2024-08-20,No article,0.0,1.0,0.0
2024-08-21,No article,0.0,1.0,0.0
2024-08-22,No article,0.0,1.0,0.0
2024-08-23,No article,0.0,1.0,0.0
2024-08-24,No article,0.0,1.0,0.0
2024-08-25,No article,0.0,1.0,0.0
2024-08-26,No article,0.0,1.0,0.0
2024-08-27,No article,0.0,1.0,0.0
2024-08-28,No article,0.0,1.0,0.0
2024-08-29,No article,0.0,1.0,0.0
2024-08-30,No article,0.0,1.0,0.0
2024-08-31,No article,0.0,1.0,0.0
2024-09-01,No article,0.0,1.0,0.0
2024-09-02,No article,0.0,1.0,0.0
2024-09-03,No article,0.0,1.0,0.0
2024-09-04,No article,0.0,1.0,0.0
2024-09-05,No article,0.0,1.0,0.0
2024-09-06,No article,0.0,1.0,0.0
2024-09-07,No article,0.0,1.0,0.0
2024-09-08,No article,0.0,1.0,0.0
2024-09-09,No article,0.0,1.0,0.0
2024-09-10,No article,0.0,1.0,0.0
2024-09-11,No article,0.0,1.0,0.0
2024-09-12,No article,0.0,1.0,0.0
2024-09-13,No article,0.0,1.0,0.0
2024-09-14,No article,0.0,1.0,0.0
2024-09-15,No article,0.0,1.0,0.0
2024-09-16,No article,0.0,1.0,0.0
2024-09-17,No article,0.0,1.0,0.0
2024-09-18,No article,0.0,1.0,0.0
2024-09-19,No article,0.0,1.0,0.0
2024-09-20,No article,0.0,1.0,0.0
2024-09-21,No article,0.0,1.0,0.0
2024-09-22,No article,0.0,1.0,0.0
2024-09-23,No article,0.0,1.0,0.0
2024-09-24,No article,0.0,1.0,0.0
2024-09-25,No article,0.0,1.0,0.0
2024-09-26,No article,0.0,1.0,0.0
2024-09-27,No article,0.0,1.0,0.0
2024-09-28,No article,0.0,1.0,0.0
2024-09-29,No article,0.0,1.0,0.0
2024-09-30,No article,0.0,1.0,0.0
2024-10-01,No article,0.0,1.0,0.0
2024-10-02,No article,0.0,1.0,0.0
2024-10-03,No article,0.0,1.0,0.0
2024-10-04,No article,0.0,1.0,0.0
2024-10-05,No article,0.0,1.0,0.0
2024-10-06,No article,0.0,1.0,0.0
2024-10-07,No article,0.0,1.0,0.0
2024-10-08,No article,0.0,1.0,0.0
2024-10-09,No article,0.0,1.0,0.0
2024-10-10,No article,0.0,1.0,0.0
2024-10-11,No article,0.0,1.0,0.0
2024-10-12,No article,0.0,1.0,0.0
2024-10-13,No article,0.0,1.0,0.0
2024-10-14,No article,0.0,1.0,0.0
2024-10-15,No article,0.0,1.0,0.0
2024-10-16,No article,0.0,1.0,0.0
2024-10-17,No article,0.0,1.0,0.0
2024-10-18,No article,0.0,1.0,0.0
2024-10-19,No article,0.0,1.0,0.0
2024-10-20,No article,0.0,1.0,0.0
2024-10-21,No article,0.0,1.0,0.0
2024-10-22,No article,0.0,1.0,0.0
2024-10-23,No article,0.0,1.0,0.0
2024-10-24,No article,0.0,1.0,0.0
2024-10-25,No article,0.0,1.0,0.0
2024-10-26,No article,0.0,1.0,0.0
2024-10-27,No article,0.0,1.0,0.0
2024-10-28,No article,0.0,1.0,0.0
2024-10-29,No article,0.0,1.0,0.0
2024-10-30,No article,0.0,1.0,0.0
2024-10-31,No article,0.0,1.0,0.0
2024-11-01,No article,0.0,1.0,0.0
2024-11-02,No article,0.0,1.0,0.0
2024-11-03,No article,0.0,1.0,0.0
2024-11-04,No article,0.0,1.0,0.0
2024-11-05,No article,0.0,1.0,0.0
2024-11-06,No article,0.0,1.0,0.0
2024-11-07,No article,0.0,1.0,0.0
2024-11-08,No article,0.0,1.0,0.0
2024-11-09,No article,0.0,1.0,0.0
2024-11-10,No article,0.0,1.0,0.0
2024-11-11,No article,0.0,1.0,0.0
2024-11-12,No article,0.0,1.0,0.0
2024-11-13,No article,0.0,1.0,0.0
2024-11-14,No article,0.0,1.0,0.0
2024-11-15,No article,0.0,1.0,0.0
2024-11-16,No article,0.0,1.0,0.0
2024-11-17,No article,0.0,1.0,0.0
2024-11-18,No article,0.0,1.0,0.0
2024-11-19,No article,0.0,1.0,0.0
2024-11-20,No article,0.0,1.0,0.0
2024-11-21,No article,0.0,1.0,0.0
2024-11-22,No article,0.0,1.0,0.0
2024-11-23,No article,0.0,1.0,0.0
2024-11-24,No article,0.0,1.0,0.0
2024-11-25,No article,0.0,1.0,0.0
2024-11-26,No article,0.0,1.0,0.0
2024-11-27,No article,0.0,1.0,0.0
2024-11-28,No article,0.0,1.0,0.0
2024-11-29,No article,0.0,1.0,0.0
2024-11-30,No article,0.0,1.0,0.0
2024-12-01,No article,0.0,1.0,0.0
2024-12-02,No article,0.0,1.0,0.0
2024-12-03,No article,0.0,1.0,0.0
2024-12-04,No article,0.0,1.0,0.0
2024-12-05,No article,0.0,1.0,0.0
2024-12-06,No article,0.0,1.0,0.0
2024-12-07,No article,0.0,1.0,0.0
2024-12-08,No article,0.0,1.0,0.0
2024-12-09,No article,0.0,1.0,0.0
2024-12-10,No article,0.0,1.0,0.0
2024-12-11,No article,0.0,1.0,0.0
2024-12-12,No article,0.0,1.0,0.0
2024-12-13,No article,0.0,1.0,0.0
2024-12-14,No article,0.0,1.0,0.0
2024-12-15,No article,0.0,1.0,0.0
2024-12-16,No article,0.0,1.0,0.0
2024-12-17,No article,0.0,1.0,0.0
2024-12-18,No article,0.0,1.0,0.0
2024-12-19,No article,0.0,1.0,0.0
2024-12-20,No article,0.0,1.0,0.0
2024-12-21,No article,0.0,1.0,0.0
2024-12-22,No article,0.0,1.0,0.0
2024-12-23,No article,0.0,1.0,0.0
2024-12-24,No article,0.0,1.0,0.0
2024-12-25,No article,0.0,1.0,0.0
2024-12-26,No article,0.0,1.0,0.0
2024-12-27,No article,0.0,1.0,0.0
2024-12-28,No article,0.0,1.0,0.0
2024-12-29,No article,0.0,1.0,0.0
2024-12-30,No article,0.0,1.0,0.0
2024-12-31,No article,0.0,1.0,0.0
2025-01-01,No article,0.0,1.0,0.0
2025-01-02,No article,0.0,1.0,0.0
2025-01-03,No article,0.0,1.0,0.0
2025-01-04,No article,0.0,1.0,0.0
2025-01-05,No article,0.0,1.0,0.0
2025-01-06,No article,0.0,1.0,0.0
2025-01-07,No article,0.0,1.0,0.0
2025-01-08,No article,0.0,1.0,0.0
2025-01-09,No article,0.0,1.0,0.0
2025-01-10,No article,0.0,1.0,0.0
2025-01-11,No article,0.0,1.0,0.0
2025-01-12,No article,0.0,1.0,0.0
2025-01-13,No article,0.0,1.0,0.0
2025-01-14,No article,0.0,1.0,0.0
2025-01-15,No article,0.0,1.0,0.0
2025-01-16,No article,0.0,1.0,0.0
2025-01-17,No article,0.0,1.0,0.0
2025-01-18,No article,0.0,1.0,0.0
2025-01-19,No article,0.0,1.0,0.0
2025-01-20,No article,0.0,1.0,0.0
2025-01-21,No article,0.0,1.0,0.0
2025-01-22,No article,0.0,1.0,0.0
2025-01-23,No article,0.0,1.0,0.0
2025-01-24,No article,0.0,1.0,0.0
2025-01-25,No article,0.0,1.0,0.0
2025-01-26,No article,0.0,1.0,0.0
2025-01-27,No article,0.0,1.0,0.0
2025-01-28,No article,0.0,1.0,0.0
2025-01-29,No article,0.0,1.0,0.0
2025-01-30,No article,0.0,1.0,0.0
2025-01-31,No article,0.0,1.0,0.0
2025-02-01,No article,0.0,1.0,0.0
2025-02-02,No article,0.0,1.0,0.0
2025-02-03,No article,0.0,1.0,0.0
2025-02-04,No article,0.0,1.0,0.0
2025-02-05,No article,0.0,1.0,0.0
2025-02-06,No article,0.0,1.0,0.0
2025-02-07,No article,0.0,1.0,0.0
2025-02-08,No article,0.0,1.0,0.0
2025-02-09,No article,0.0,1.0,0.0
2025-02-10,No article,0.0,1.0,0.0
2025-02-11,No article,0.0,1.0,0.0
2025-02-12,No article,0.0,1.0,0.0
2025-02-13,No article,0.0,1.0,0.0
2025-02-14,No article,0.0,1.0,0.0
2025-02-15,No article,0.0,1.0,0.0
2025-02-16,No article,0.0,1.0,0.0
2025-02-17,No article,0.0,1.0,0.0
2025-02-18,No article,0.0,1.0,0.0
2025-02-19,No article,0.0,1.0,0.0
2025-02-20,No article,0.0,1.0,0.0
2025-02-21,No article,0.0,1.0,0.0
2025-02-22,No article,0.0,1.0,0.0
2025-02-23,No article,0.0,1.0,0.0
2025-02-24,No article,0.0,1.0,0.0
2025-02-25,No article,0.0,1.0,0.0
2025-02-26,No article,0.0,1.0,0.0
2025-02-27,No article,0.0,1.0,0.0
2025-02-28,No article,0.0,1.0,0.0
2025-03-01,No article,0.0,1.0,0.0
2025-03-02,No article,0.0,1.0,0.0
2025-03-03,No article,0.0,1.0,0.0
2025-03-04,No article,0.0,1.0,0.0
2025-03-05,No article,0.0,1.0,0.0
2025-03-06,No article,0.0,1.0,0.0
2025-03-07,No article,0.0,1.0,0.0
2025-03-08,No article,0.0,1.0,0.0
2025-03-09,No article,0.0,1.0,0.0
2025-03-10,No article,0.0,1.0,0.0
2025-03-11,No article,0.0,1.0,0.0
2025-03-12,No article,0.0,1.0,0.0
2025-03-13,No article,0.0,1.0,0.0
2025-03-14,No article,0.0,1.0,0.0
2025-03-15,No article,0.0,1.0,0.0
2025-03-16,No article,0.0,1.0,0.0
2025-03-17,No article,0.0,1.0,0.0
2025-03-18,No article,0.0,1.0,0.0
2025-03-19,No article,0.0,1.0,0.0
2025-03-20,No article,0.0,1.0,0.0
2025-03-21,No article,0.0,1.0,0.0
2025-03-22,No article,0.0,1.0,0.0
2025-03-23,No article,0.0,1.0,0.0
2025-03-24,No article,0.0,1.0,0.0
2025-03-25,No article,0.0,1.0,0.0
2025-03-26,No article,0.0,1.0,0.0
2025-03-27,No article,0.0,1.0,0.0
2025-03-28,No article,0.0,1.0,0.0
2025-03-29,No article,0.0,1.0,0.0
2025-03-30,No article,0.0,1.0,0.0
2025-03-31,No article,0.0,1.0,0.0
2025-04-01,No article,0.0,1.0,0.0
2025-04-02,No article,0.0,1.0,0.0
2025-04-03,No article,0.0,1.0,0.0
2025-04-04,No article,0.0,1.0,0.0
2025-04-05,No article,0.0,1.0,0.0
2025-04-06,No article,0.0,1.0,0.0
2025-04-07,No article,0.0,1.0,0.0
2025-04-08,No article,0.0,1.0,0.0
2025-04-09,No article,0.0,1.0,0.0
2025-04-10,No article,0.0,1.0,0.0
2025-04-11,No article,0.0,1.0,0.0
2025-04-12,No article,0.0,1.0,0.0
2025-04-13,No article,0.0,1.0,0.0
2025-04-14,No article,0.0,1.0,0.0
2025-04-15,No article,0.0,1.0,0.0
2025-04-16,No article,0.0,1.0,0.0
2025-04-17,No article,0.0,1.0,0.0
2025-04-18,No article,0.0,1.0,0.0
2025-04-19,No article,0.0,1.0,0.0
2025-04-20,No article,0.0,1.0,0.0
2025-04-21,No article,0.0,1.0,0.0
2025-04-22,No article,0.0,1.0,0.0
2025-04-23,No article,0.0,1.0,0.0
2025-04-24,No article,0.0,1.0,0.0
2025-04-25,No article,0.0,1.0,0.0
2025-04-26,No article,0.0,1.0,0.0
2025-04-27,No article,0.0,1.0,0.0
2025-04-28,No article,0.0,1.0,0.0
2025-04-29,No article,0.0,1.0,0.0
2025-04-30,No article,0.0,1.0,0.0
2025-05-01,No article,0.0,1.0,0.0
2025-05-02,No article,0.0,1.0,0.0
2025-05-03,No article,0.0,1.0,0.0
2025-05-04,No article,0.0,1.0,0.0
2025-05-05,Global economy already feeling drag from Trump tariffs,0.10578478127717972,0.861847996711731,0.03236718475818634
2025-05-05,LMP Capital And Income Fund Inc. Q1 2025 Commentary,1.975507075258065e-06,0.999845564365387,0.00015248962154146284
2025-05-05,"Foxconn says April revenue rose 25.54% y/y, sees Q2 growth",7.0468267949763685e-06,1.5759280813654186e-06,0.9999914169311523
2025-05-05,JCE: Difficult To Recommend This Fund At The Current Price,5.670241080224514e-05,0.9997319579124451,0.00021133302652742714
2025-05-05,AIQ Is Better Than MGK As The Days Of Passive Allocation To Mag 7 Seems Over,6.17550322203897e-05,0.9764494895935059,0.023488720878958702
2025-05-05,Apple's Post Q2 Stock Drop: A 'Buy The Dip' Opportunity?,0.9813455939292908,0.013610348105430603,0.005044043064117432
2025-05-05,What Big Tech Earnings Taught Us—and Didn’t—About Tariffs,0.0013333404203876853,0.9909438490867615,0.007722889538854361
2025-05-05,Fidelity Contrafund Q1 2025  Commentary,0.0003277749347034842,0.994770884513855,0.004901341162621975
2025-05-05,"Here’s what I’ve learned after writing about Apple, Intel and Silicon Valley for over 30 years",9.357512453789241e-07,0.9996376037597656,0.00036141066811978817
2025-05-05,Apple Files For Four-Part Notes Offering,1.094104149501618e-07,0.9999850988388062,1.479638467571931e-05
2025-05-05,"Tariff News: A Trade Deal May Come This Week, Report Says",8.046509236692145e-08,0.9999953508377075,4.536896994977724e-06
2025-05-05,Fidelity Growth Company Fund Q1 2025 Commentary,0.0006553264101967216,0.9668914675712585,0.03245312348008156
2025-05-05,Momentum a Powerful Ally for Stocks as Whiplash Rally Rolls On,1.3727517398365308e-05,0.9995248317718506,0.0004614933277480304
2025-05-05,APPLE INC : DZ Bank remains Neutral,7.983095429153764e-07,0.9999601244926453,3.904682307620533e-05
2025-05-05,"Dow's 175-point drop led by losses for shares of Chevron, Apple",0.9994166493415833,0.00016172454343177378,0.00042168438085354865
2025-05-05,"Dow Jones Falls 200 Points On Trump Tariff News; Nvidia, Tesla Slide",0.9913648962974548,0.007082168012857437,0.001552959089167416
2025-05-05,Apple: Strong Headwinds Ahead,0.000865696812979877,0.0008937930106185377,0.9982404708862305
2025-05-05,Apple: first bond issue since 2023,3.5480289284350874e-07,0.9999706149101257,2.903629319916945e-05
2025-05-05,Apple's first bond offering in two years headlines busy primary,8.510045881848782e-05,0.8452159762382507,0.15469886362552643
2025-05-05,Apple: It's Not Too Late To Buy This Turnaround,0.00015051632362883538,0.9931620359420776,0.006687461398541927
2025-05-05,Apple's Lost Its Way,0.0007338231080211699,0.9965894222259521,0.0026766941882669926
2025-05-05,Trump's tariffs and threatened trade actions,0.00016431009862571955,0.9988710284233093,0.0009646730613894761
2025-05-05,Apple will appeal contempt ruling in Epic Games case over App Store,2.984858292620629e-05,0.9984593391418457,0.0015107617946341634
2025-05-05,"Microsoft, Meta Platforms, Amazon and Apple are part of Zacks Earnings Preview",2.6925042106995534e-07,0.9999757409095764,2.4137501895893365e-05
2025-05-05,Why earnings estimates are a key market risk,0.0005853187176398933,0.9991702437400818,0.00024435832165181637
2025-05-05,Microsoft Tops Apple as World's Most Valuable Firm After Blowout Cloud Quarter,4.613066266756505e-06,0.9998936057090759,0.00010175232455367222
2025-05-05,Investors Heavily Search Apple Inc. (AAPL): Here is What You Need to Know,1.2676619576268422e-07,0.9999855756759644,1.433839224773692e-05
2025-05-05,"The Zacks Analyst Blog Highlights VOO, SPY and IVV",0.0003412172372918576,0.9936240911483765,0.006034689024090767
2025-05-05,Apple Selling Corporate Bonds for the First Time Since 2023,2.9939537853351794e-06,0.9996492266654968,0.00034781117574311793
2025-05-05,Apple reportedly partners with Anthropic to develop AI coding platform,0.00025468834792263806,0.06179695576429367,0.9379483461380005
2025-05-05,"These Stocks Are Moving the Most Today: Berkshire Hathaway, Microsoft, Apple, Netflix, Palantir, Skechers, and More",1.561465978738852e-05,0.9975182414054871,0.0024660960771143436
2025-05-05,Hagens Berman: Apple Hit with Class-Action Lawsuit for App Store Injunction Violation by Same Law Firm That Secured $100M iOS Developer Win,0.7681305408477783,0.11370418965816498,0.11816531419754028
2025-05-05,Apple's first bond offering in 2 years headlines busy primary,0.0002657013828866184,0.8437191247940063,0.15601521730422974
2025-05-05,Apple iPhone Supplier Foxconn Posts All-Time High April Sales on AI Demand,0.013231986202299595,0.9831944704055786,0.0035735731944441795
2025-05-05,Apple Stock Is Still Falling. Will Warren Buffett Sell More?,0.9993181228637695,0.0004357949655968696,0.00024613962159492075
2025-05-05,Big Tech stocks drag down S&P 500 in late-afternoon trading,1.2532975688372971e-06,0.9999682307243347,3.046980418730527e-05
2025-05-05,Apple's Make-or-Break Moment,1.7272945115109906e-05,0.9996391534805298,0.00034354469971731305
2025-05-05,Meta's Growth Runway Extends As AI Frontier Unfolds,0.0005040744435973465,0.0023084329441189766,0.9971874952316284
2025-05-05,"These Stocks Moved the Most Today: Berkshire, Microsoft, Apple, Netflix, Palantir, On Semi, Tyson, Skechers, and More",1.9020044419448823e-05,0.9953624606132507,0.004618604201823473
2025-05-05,"Stock Market Today: Dow Jones Dips, Berkshire Loses $58 Bil. As Warren Buffett Quits; This Stock Pops As Bill Ackman Loads Up (Live Coverage)",0.004206347744911909,0.6513086557388306,0.3444850444793701
2025-05-05,Apple prices first bond offering in 2 years,0.0009511470561847091,0.14045479893684387,0.8585940003395081
2025-05-06,Fidelity Balanced Fund Q1 2025 Review,3.6744829685630975e-06,0.9997816681861877,0.0002146635379176587
2025-05-06,Taiwan Semiconductor: Still Not Too Late To Buy (Technical Analysis),1.120004753829562e-06,0.9999164938926697,8.250620885519311e-05
2025-05-06,Fidelity Blue Chip Growth ETF Q1 2025 Commentary,0.001247888314537704,0.0029646095354110003,0.9957875609397888
2025-05-06,Apple: I'm Still Bullish After FQ2 Earnings,0.07657033950090408,0.8073541522026062,0.11607550084590912
2025-05-06,Apple Inc Files Final Pricing Term Sheet For Offring Of $1.50 Billion 4.000% Notes Due 2028 - SEC Filing,3.914713531116831e-08,0.9999963045120239,3.702458570842282e-06
